user_id,isbn,rating,book_title,book_author,year_of_publication
69810,0743448960,0,Memoirs of an Unfit Mother,Anne Robinson,2001.0
52199,0505522489,0,Wishes Come True (Heartspell),Kathleen Nance,1998.0
51883,080213825X,0,Four Blondes,Candace Bushnell,2001.0
150124,0553251147,0,Land's End,Anne Leclaire,1985.0
110973,0440204429,8,Perfect Victim,Christine McGuire,1989.0
143253,0380793725,8,Fade Far Away (An Avon Flare Book),Francess Lantz,1999.0
255078,1840463724,0,Introducing Relativity (Introducing...(Totem)),Bruce Bassett,2002.0
8454,1573221767,10,Sister India,Peggy Payne,2001.0
87141,0553260111,9,The Bourne Identity,Robert Ludlum,1984.0
27161,0446606812,9,Message in a Bottle,Nicholas Sparks,1999.0
24556,1560438495,7,Why Christians Get Sick,George H. Malkmus,1995.0
16943,0751501999,0,Stark,Ben Elton,1989.0
161752,0590437224,0,Kristy and the Walking Disaster (Baby-Sitters Club (Paperback)),Ann M. Martin,1989.0
153662,0553444964,0,"Ready-Made Family (Loveswept, No 764)",Charlotte Hughes,1995.0
68621,0679450548,7,I Was Amelia Earhart,Jane Mendelsohn,1996.0
55493,0380817683,0,Rachel's Holiday,Marian Keyes,2001.0
58594,0786868139,7,The Snow Garden: A Novel,Christopher Rice,2002.0
249628,0345388356,0,Gift of Story,Clarissa Pinkola Estes,1993.0
188369,0582253918,0,Genres: A Collection of Styles and Forms (Longman Imprint Books),Geoff Barton,1996.0
168047,0156319527,8,Flush: A Biography (A Harvest Book ; Hb 348),Virginia Woolf,1976.0
125063,051511331X,5,November of the Heart,LaVyrle Spencer,1995.0
227886,014025448X,0,At Home in Mitford (The Mitford Years),Jan Karon,1996.0
157273,0451454243,9,The Forest House,Marion Zimmer Bradley,1995.0
184532,0762404000,9,Sisters,Carol Saline,1998.0
112001,0446814679,0,The Kingdom,Ronald S. Joseph,1978.0
101876,0671042513,0,The Last Chance Cafe : A Novel,Linda Lael Miller,2003.0
175070,0934395039,10,The Natchez Trace : A Pictorial History,James A. Crutchfield,2000.0
15651,0394575202,0,The Power of One,Bryce Courtenay,1989.0
40012,0671867172,0,The Lottery Winner : Alvirah And Willy Stories,Mary Higgins Clark,1995.0
150498,0425169863,0,Point of Origin,Patricia Daniels Cornwell,1999.0
230522,0451453034,0,"Grails: Quests of the Dawn, Visitations, and Other Occurrences (Roc S.)",Richard Gilliam,1994.0
94818,0152020705,10,The Time Garden,Edward Eager,1999.0
189835,0394473647,5,The Comedy of Neil Simon.,Neil Simon,1975.0
92979,0312209339,5,How All This Started,Pete Fromm,2000.0
177375,0425190641,9,Fire Ice: A Novel from the Numa Files (Kurt Austin Adventures (Paperback)),Clive Cussler,2003.0
16916,0671746693,0,The Eagle Has Flown,Jack Higgins,1991.0
150587,0743467159,9,Cold Hit,Linda Fairstein,2003.0
181238,0440220424,10,Having Our Say : The Delany Sisters' First 100 Years,SARAH L. DELANY,1994.0
32652,0553572997,7,The Alienist,Caleb Carr,1995.0
67034,0451182979,0,"Parsley, Sage, Rosemary, and Crime: A Pennsylvania Dutch Mystery With Recipes (Pennsylvania Dutch Mysteries with Recipes (Paperback))",Tamar Myers,1997.0
197763,0894716905,0,Five Minute Mysteries: 37 Challenging Cases of Murder and Mayhem for You to Solve,Ken Weber,1989.0
55858,1551090139,10,Anne of Green Gables (Nimbus Classics),L.M. Montgomery,1992.0
142524,1570761663,0,Garden Floor,Nigel Colborn,2000.0
55487,0385508042,0,The King of Torts,John Grisham,2003.0
196077,0345434811,0,The Last Full Measure,Jeff Shaara,2000.0
93377,0030615526,0,"Living, Loving and Learning",Leo F. Buscaglia,1982.0
73681,1573229393,6,War Story,Gwen Edelman,2002.0
16192,0446970417,0,Richard Simmons' Never-Say-Diet Book,Richard Simmons,1983.0
264477,0452260116,0,Song of Solomon (Oprah's Book Club (Paperback)),Toni Morrison,1987.0
267635,0445407158,8,Nobody's Perfect,Donald E. Westlake,1989.0
94347,1582340676,0,Uncle Petros and Goldbach's Conjecture,Apostolos K. Doxiades,2000.0
158344,0679745572,0,The Grass Harp: Including a Tree of Night and Other Stories (First Vintage International),Truman Capote,1993.0
92547,0684841347,0,ONE DAY MY SOUL JUST OPENED UP : 40 DAYS AND 40 NIGHTS TOWARD SPIRITUAL STRENGTH AND PERSONAL GROWTH,Iyanla Vanzant,1998.0
19982,0812500709,3,The Night of the Ripper,Robert Bloch,1986.0
226616,0380792893,0,Tortoise Soup (Rachel Porter Mysteries),Jessica Speart,1998.0
275970,0375759395,0,The House of Sight and Shadow,Nicholas Griffin,2002.0
189080,1558172165,0,Black Bitches Dancing With Charlie,Chuck Bianchi,1989.0
175003,0515117153,0,Candlenight,Phil Rickman,1995.0
264082,0451119932,0,Fever,Robin Cook,1983.0
206979,1555132219,0,"Handy-Dandy Helpful Hal: A Book About Helpfulness (Waite, Michael P., Building Christian Character.)",Michael P. Waite,1987.0
155580,0446527297,0,The Millionaires,Brad Meltzer,2002.0
36836,1880032996,0,Creating True Prosperity,Shakti Gawain,1997.0
221948,0451410947,0,Must Love Dogs,Claire Cook,2003.0
175117,0316168815,0,The Lovely Bones,Alice Sebold,2004.0
3145,0842342702,0,Left Behind: A Novel of the Earth's Last Days (Left Behind #1),Tim Lahaye,2000.0
44845,0743410181,0,Temptation,Jude Deveraux,2001.0
159376,0440224675,0,Hannibal,Thomas Harris,2000.0
194738,0804106436,0,Oldest Living Confederate Widow Tells All,Allan Gurganus,1990.0
19347,0671027115,5,Lily of the Valley,Suzanne Strempek Shea,2000.0
93147,1903402042,0,Brooklyn Beckham: The Secret Diary,A. C. Parfitt,2001.0
153662,067101403X,0,Icefire,Garfield Reeves-Stevens,1999.0
43006,0156736268,8,Practical Criticism: A Study of Literary Judgement (Harvest Books),I. A. Richards,1956.0
177258,0935180869,0,Legends and Myths of Hawaii,David Kalakaua,1990.0
95281,0312242026,0,Hot Night in the City,Trevanian,2000.0
56399,0156508508,10,"Letters of T.S. Eliot: 1898-1922 (Letters of T. S. Eliot, 1898-1922)",T. S. Eliot,1990.0
141901,0452284554,0,Riding the Bus With My Sister: A True Life Journey,Rachel Simon,2003.0
69405,0345332687,0,London Match,Len Deighton,1989.0
240802,044022408X,4,Violets in the Snow,Patricia Grasso,1998.0
265115,0609804138,0,The Sweet Potato Queens' Book of Love,JILL CONNER BROWNE,1999.0
158033,0316789844,0,Resistance : A Novel,Anita Shreve,1997.0
94347,0871133792,8,Journey to the Alcarria Travels Through the Spanish Countryside. Reprint (Traveler),Camilo Jose Cela,1990.0
4141,1565926730,0,User Friendly,Illiad,1999.0
131027,1567184677,0,"The Goddess Path: Myths, Invocations & Rituals",Patricia Monaghan,1999.0
150979,0439450705,9,Artemis Fowl the Arctic Incident,Eoin Colfer,2002.0
239423,0553287613,9,"Phantom Banjo (Songkiller Saga, No 1)",Elizabeth Scarborough,1991.0
98391,1931201145,10,The Casebook of Doakes and Haig,Patrick Welch,2004.0
88733,0671867083,8,REMEMBER ME,Mary Higgins Clark,1994.0
242073,0345285980,0,Crystal singer,Anne McCaffrey,1982.0
198711,0590528351,0,A Boy Named Boomer (Hello Reader! Level 3 (Paperback)),Boomer Esiason,1995.0
182442,0679753834,0,The Risk Pool (Vintage Contemporaries),RICHARD RUSSO,1994.0
176902,0380708353,0,Butterfly,Kathryn Harvey,1995.0
228789,0140274146,0,Cold Comfort Farm (Essential.penguin S.),Stella Gibbons,1999.0
168036,0451186923,0,The Deep End of the Ocean,Jacquelyn Mitchard,1997.0
104211,034546074X,0,The Clinic,Jonathan Kellerman,2003.0
214583,051511779X,0,Born in Shame,Nora Roberts,1996.0
254465,0802137938,0,Downers Grove,Michael Hornburg,2001.0
212898,0736411771,0,Simba's Daring Rescue (Jellybean Books(R).),Andrea Posner-Sanchez,2001.0
36907,0030595916,10,The Weather Works,Mike Wilks,1983.0
69232,0553274562,0,Time and Tide,Thomas Fleming,1988.0
130271,3257231156,0,Auf dem Jakobsweg. Tagebuch einer Pilgerreise nach Santiago de Compostela.,Paulo Coelho,2000.0
164518,0316969443,0,Suzanne's Diary for Nicholas,James Patterson,2001.0
240267,0345413873,0,Monster : A Novel (Alex Delaware Novels (Paperback)),JONATHAN KELLERMAN,2000.0
226553,081257639X,8,"Faith of the Fallen (Sword of Truth, Book 6)",Terry Goodkind,2001.0
211028,2253004227,0,Germinal,Emile Zola,1971.0
175576,0440236568,0,Borderlands,Mike Dash,2000.0
249159,0823030997,0,Modeling the Head in Clay,Bruno Lucchesi,1996.0
224923,0449223043,0,Guardian,John Saul,1995.0
104569,0312306326,0,Visions of Sugar Plums,Janet Evanovich,2002.0
77039,8466307982,6,La joven de la perla,Tracy Chevalier,2002.0
16490,0446364193,9,Along Came a Spider (Alex Cross Novels),James Patterson,1993.0
33958,0060925744,0,Continental Drift,Russell Banks,1994.0
173415,0060934417,10,Bel Canto: A Novel,Ann Patchett,2002.0
110973,0345294688,0,Bloodcurdling Tales of Horror,H. P. Lovecraft,1982.0
175267,1558175059,7,Black Body,H.C. Turk,1991.0
35793,0375406182,8,Plainsong,Kent Haruf,1999.0
208406,067166526X,0,STORM WARNING,Jack Higgins,1989.0
222912,2070363317,10,Lor La Merveilleuse Histoire Du General,Blaise Cendrars,1994.0
266355,0802136680,3,This Boy's Life: A Memoir,Tobias Wolff,2000.0
96945,388680626X,3,"Sieben Jahre, sieben BrÃ¼cken: Ein RÃ¼ckblick in die Zukunft",Manfred Stolpe,1997.0
104636,0553571885,9,A Thin Dark Line (Mysteries & Horror),TAMI HOAG,1998.0
238120,0689710895,0,The Grey King,Susan Cooper,1986.0
33147,0451206428,0,Lord of My Heart,Jo Beverley,2002.0
23588,0515131210,9,Shattered,Dick Francis,2001.0
190708,0804119708,0,Over the Edge,Suzanne Brockmann,2001.0
90063,0553277243,6,Time Flies,BILL COSBY,1988.0
5920,0553281437,9,"Rose of the Prophet, Volume III: The Prophet of Akhran",Margaret Weis,1991.0
193723,0396081320,0,The Third Passenger,Caroline Crane,1983.0
107645,8434810050,7,"Tesoro del Molino Viejo, El",Hannelore Valencak,1995.0
164533,091372078X,0,The Painter's Daughter: The Story of Sandro Botticelli and Alessandra Lippi,Carolyn Street LaFond,2002.0
30487,0805063897,8,Nickel and Dimed: On (Not) Getting By in America,Barbara Ehrenreich,2002.0
109887,0316096199,0,Lucky : A Memoir,Alice Sebold,2002.0
87746,0316781266,0,The Last Time They Met : A Novel,Anita Shreve,2002.0
114368,155166951X,5,What The Lady Wants,Jennifer Crusie,2002.0
224612,0743476794,0,Invitation to a Hanging (Widowmaker),Robert J. Randisi,2003.0
52584,0449147568,0,Ww III: Arctic Front,Ian Slater,1992.0
126492,0671822209,0,WLD ACCORDNG GARP,John Irving,1979.0
234623,0446607339,0,Dead Even,Brad Meltzer,1999.0
216466,0821766147,0,Highland Vow (Zebra Historical Romance),Hannah Howell,2000.0
193778,0553107240,10,Sticks & Scones,Diane Mott Davidson,2001.0
65755,1565041755,10,Elric: Tales of the White Wolf (Michael Moorcock's Elric),Michael Moorcoch,1994.0
133706,0425169863,8,Point of Origin,Patricia Daniels Cornwell,1999.0
233911,0345333551,8,Lucid Dreaming,Stephen Laberge,1986.0
227861,0439064872,0,Harry Potter and the Chamber of Secrets (Book 2),J. K. Rowling,2000.0
212645,0451627954,0,Beowulf,Burton Raffel,1995.0
120828,0385494246,8,Amsterdam : A Novel,IAN MCEWAN,1999.0
19969,1884737110,8,Two Wheels: A Cycling Murder Mystery,Greg Moody,1996.0
236283,0553263528,8,Out on a Limb,Shirley MacLaine,1986.0
190741,088266767X,8,Your Rabbit: A Kid's Guide to Raising and Showing,Nancy Searle,1992.0
23768,0590401920,0,Thirteen,Candice F. Ransom,1986.0
160681,0385424728,6,The Chamber,John Grisham,1994.0
107285,0440414857,8,The Ink Drinker (Ink Drinker),Eric Sanvoisin,2002.0
177690,0806959215,0,Great Candles,Stewart D'Arcy Hyder,1999.0
72992,2070367894,9,La Mort est mon mÃ?Â©tier,Robert Merle,1976.0
185087,0517207346,8,How to Live with a Neurotic Cat,STEPHEN BAKER,1999.0
205742,0553244582,10,Zen and the Art of Motorcycle Maintenance,Robert M Pirsig,1981.0
261710,0060922532,7,Pigs in Heaven,Barbara Kingsolver,1994.0
195247,0140621571,7,The Diary of a Nobody (Penguin Popular Classics),George Grossmith,1995.0
183883,0671748963,0,South of Haunted Dreams: A Ride Through Slavery's Old Back Yard,Eddy L. Harris,1993.0
166596,074343627X,0,Dreamcatcher,Stephen King,2001.0
152515,0394577892,0,Russia House,John Le Carre,1989.0
227705,0312980140,0,Seven Up (A Stephanie Plum Novel),Janet Evanovich,2002.0
174683,0062512846,0,"The Dream Kit: An All-In-One Toolkit for Understanding Your Dreams/Includes Book, Tape & Cards",Gayle Delaney,1995.0
34951,0060582308,0,Love: Undercover,Hailey North,2004.0
231210,0787653918,0,Alcohol and Tobacco: America's Drugs of Choice (Information Plus Reference Series),Sandra Alters,2001.0
266753,0140445277,0,The Brothers Karamazov (Penguin Classics),Fyodor Dostoyevsky,1993.0
11676,345309221X,0,Die Zauberin von Ruwenda.,Marion Zimmer Bradley,1995.0
271195,037380508X,10,I Can Fix That: Guide For Women Who Want To Do For Themselves,Susie Tompkins,1996.0
174304,0815181434,0,Aerobic Dance Exercise,Dixie M Stanforth,1996.0
102967,0525671536,0,Who's Reading Darci's Diary?,Martha Tolles,1984.0
243360,0805029648,6,Dave Barry's Bad Habits a 100% Fact-Free Book,Dave Barry,1993.0
98391,0380820897,8,One Night of Passion (Avon Romantic Treasures),Elizabeth Boyle,2002.0
241367,0679442405,0,Traveling Mercies: Some Thoughts on Faith,Anne Lamott,1999.0
147965,1890957348,9,High Blood Pressure Lowered Naturally: Your Arteries Can Clean Themselves,Fireside Books,2000.0
198711,0373253184,0,Fulfillment (Harlequin Temptation),Barbara Delinsky,1988.0
204864,044922046X,0,Catering to Nobody,Diane Mott Davidson,1995.0
201045,0345435028,0,What We Keep,Elizabeth Berg,2002.0
62575,0812577663,5,The Siege of Eternity (Eschaton Sequence),Frederik Pohl,1998.0
204167,0671020242,0,ONE RED ROSE,Julie Garwood,1997.0
79942,0373833482,0,Love In A Chinese Garden,Rachel May,1997.0
149312,0915811006,9,Way of the Peaceful Warrior: A Book That Changes Lives (Peaceful Warrior),Dan Millman,1984.0
205145,0446353426,0,The Tenants of Time,Thomas Flanagan,1989.0
238120,087113781X,0,The Rising Sun: A Novel,Douglas Galbraith,2001.0
227926,0688159079,0,The Book of Classic Insults,Tom Steele,1999.0
216435,0671003755,10,She's Come Undone (Oprah's Book Club (Paperback)),Wally Lamb,1996.0
129358,0821738488,0,Traitor's Kiss,Jane Toombs,1992.0
44252,0451166582,9,The Eyes of the Dragon,Stephen King,2001.0
25966,0971156921,0,The Fabric Of Self: Meditations on Vanity and Love,John McAfee,2001.0
266226,0060560428,0,"Write Away : One Novelist's Approach to Fiction and the Writing Life (George, Elizabeth)",Elizabeth George,2004.0
11676,3455112161,6,Donner- Wetter. Allerletzte Meldungen vom Tage.,Ulrich Wickert,2000.0
255489,0451457811,0,"Storm Front (The Dresden Files, Book 1)",Jim Butcher,2000.0
92652,0590907239,10,Memories of Anne Frank: Reflections of a Childhood Friend,Alison Leslie Gold,1999.0
235221,0590477447,0,"Ghost Beach (Goosebumps, No 22)",R. L. Stine,1995.0
49404,155166903X,0,The Ties That Bind,Jayne Ann Krentz,2002.0
100906,0811208842,9,Rebecca's Daughters,Dylan Thomas,1994.0
129074,0672323133,0,Sams Teach Yourself Adobe(R) Illustrator(R) 10 in 24 Hours,Mordy Golding,2001.0
175474,0425192725,8,Q Is for Quarry,Sue Grafton,2003.0
222431,0307160491,8,The Tawny Scrawny Lion,Kathryn Jackson,1997.0
63394,037541200X,0,Blood Canticle (The Vampire Chronicles),ANNE RICE,2003.0
31541,0688149790,0,Babyhood,Paul Reiser,1997.0
137588,0679421572,10,Objects of Desire: The Lives of Antiques and Those Who Pursue Them,Thatcher Freund,1994.0
238781,037325637X,0,"Never A Bride (Bachelor Arms) (Harlequin Temptation, No 537)",Alex Ross,1995.0
110973,0843950471,7,"Darkness, Tell Us",Richard Laymon,2003.0
228998,0345378482,0,The Andromeda Strain,MICHAEL CRICHTON,1992.0
257204,038089601X,0,Twilight Zone: The Original Stories,Martin Harry Greenberg,1985.0
8284,0373194072,0,"Wishes Waltzes And A Storybook Wedding (Do You Take This Stranger?) (Silhouette Romance, 1407)",Tom Smith,1999.0
35050,0812577779,0,Lost Years of Merlin: Froggy-Can,Barron,1998.0
200993,0345341465,7,"Star Wars, Episode IV: A New Hope",George Lucas,1986.0
11601,0671578553,0,Worlds Of Honor,David Weber,2000.0
141322,0553255924,10,Seth Speaks,Jane Roberts,1984.0
165232,0843948159,0,Savage Thunder,Cassie Edwards,2001.0
209486,0312863918,9,The Chessboard Queen : A Story of Guinevere (Guinevere),Sharan Newman,1997.0
268110,0842321950,0,Through the Flames (Left Behind: The Kids #3),Jerry B. Jenkins,1998.0
224435,0515128546,0,Tears of the Moon (Irish Trilogy),Nora Roberts,2000.0
189334,068812299X,9,Stiffed: The Betrayal of the American Man,Susan Faludi,1999.0
234623,155037625X,0,I See... My Cat/I See... My Sister (I See...Books),Pierre Pratt,2001.0
227654,0425189465,7,Chocolate Quake,Nancy Fairbanks,2003.0
8955,0765346524,10,Wizard's First Rule (Sword Of Truth),Terry Goodkind,2003.0
62457,0345339681,0,The Hobbit : The Enchanting Prelude to The Lord of the Rings,J.R.R. TOLKIEN,1986.0
242299,0786868716,0,The Five People You Meet in Heaven,Mitch Albom,2003.0
55490,044098761X,10,A Wind in the Door (Laurel Leaf Books),Madeleine L'Engle,1976.0
133868,0373790848,0,"How to Host a Seduction (Harlequin Blaze, No 80)",Jeanie London,2003.0
65484,0425187071,9,Plague: A Novel of Bioterrorism,Gary A. Birken,2002.0
12100,0899664016,6,Cass Timberlane,Sinclair Lewis,1982.0
122793,1551667517,0,Forbidden Fruit (Mira),Erica Spindler,2003.0
211325,0515131083,9,Plantation: A Lowcountry Tale,Dorothea Benton Frank,2001.0
13552,1853260525,0,Pickwick Papers (Wordsworth Collection),Charles Dickens,1998.0
92696,0671880314,0,Schindler's List,Thomas Keneally,1993.0
78834,038072152X,0,"Hello Darling, Are You Working?",Rupert Everett,1998.0
150124,0929384040,0,Channel Catfish Fever (In-Fisherman Masterpiece Series),Doug Stange,1989.0
172326,0345312511,0,Shadow of Death,William X. Kienzle,1984.0
102967,038071843X,0,Breach of Duty: A J.P. Beaumont Mystery,J.A. Jance,1999.0
212898,1551665735,0,Perfect Evil (Mira),Alex Kava,2000.0
251730,039914210X,0,The Cat Who Tailed a Thief,Lilian Jackson Braun,1997.0
241682,0440414806,10,Holes (Yearling Newbery),LOUIS SACHAR,2000.0
247129,0886777380,5,Bright Shadow,Elizabeth Forrest,1997.0
142256,0440217466,9,Vanished,Danielle Steel,1994.0
56959,0553581112,0,Justice Hall: A Mary Russell Novel (Mary Russell Novels (Paperback)),Laurie R. King,2003.0
163804,0446358576,8,Cathedral,Nelson DeMille,1990.0
233153,0441005489,8,"Redwall (Redwall, Book 1)",Brian Jacques,1998.0
197659,0446359750,7,Devices and Desires,Phyllis White,1991.0
100852,0553273914,7,The House of the Spirits,Isabel Allende,1986.0
232131,0786889233,0,Act of Betrayal,Edna Buchanan,1997.0
101209,0312968930,0,Too Wicked To Love,Barbara Dawson Smith,1999.0
259028,0060517611,0,The Lady in Question,Victoria Alexander,2003.0
264321,0312981023,0,Naughty or Nice?,Patricia Ryan,2001.0
259625,0439147492,0,Lewis and Clark (In Their Own Words),George Sullivan,2000.0
35857,067087311X,0,Icy Sparks,Gwynn Rubio,1998.0
210822,0345331222,0,A Rumor of War,Philip Caputo,1995.0
172742,0671836064,0,This Calder Sky,Janet Dailey,1981.0
98391,0399149341,9,Sphere of Influence,Kyle Mills,2002.0
160812,0380728249,0,Almost Adam,Petru Popescu,1997.0
58152,1858134498,7,Massage for Common Ailments,Penny Rich,1994.0
189835,0881031798,5,Freckle Juice,Judy Blume,1999.0
22365,0312300972,0,"Fatal Remains (Bland, Eleanor Taylor)",Eleanor Taylor Bland,2003.0
17507,0140293442,0,Fever Pitch,Nick Hornby,2000.0
230522,0887430147,0,I Want to Be a Clown (Start to Read Series),Sharon S. Johnson,1985.0
171079,0722528485,0,Press Pause on Your Life: And Read This Book,Roy Sheppard,1993.0
151806,0330231812,0,The childhood story of Christy Brown: (previously entitled My left foot);,Christy Brown,1972.0
91113,0440221471,8,The Runaway Jury,JOHN GRISHAM,1997.0
143636,0425172260,4,The Dylanist,Brian Morton,2000.0
225199,0140707220,8,King Henry VIII (New Penguin Shakespeare),William Shakespeare,1981.0
